1, 0, 0.340299, 0.357449, 0.267759, 0.0924271, 0, 1
2, 0, 0.340603, 0.358766, 0.267119, 0.092, 0, 1
3, 0, 0.340261, 0.358079, 0.266477, 0.0925243, 0, 1
