initialized, 1, 1, 0.189937, 0.32899, 0.0875472, 0.058465, 0.0609, 1
initialized, 2, 1, 0.189684, 0.329244, 0.0932088, 0.0626213, 0.05605, 1
initialized, 3, 1, 0.189933, 0.329024, 0.0894924, 0.0593775, 0.0618, 1
