1.14057,0.593807
-0.481151,-0.740021
0.204558,0.660681
-1.48197,0.66057
-0.310375,-0.373016
0.382565,1.53218
0.193074,0.605181
-0.811277,0.802334
0.0667444,0.305815
0.00965022,-0.818834
-2.14397,-0.515489
1.35416,-0.32165
-1.62743,0.334085
-0.503768,0.52032
-1.10775,0.943614
-0.185675,0.28432
-1.22814,0.909302
0.622773,0.539298
1.30258,-1.17723
0.417343,-1.47539
-0.253025,0.660392
1.13083,-0.5811
0.64315,0.45777
-0.782861,0.98553
0.202297,-0.373895
-0.0256329,0.033487
0.191459,1.236
-0.982285,-0.58791
0.556273,-1.61577
-1.82714,0.215681
-0.248892,-1.05607
-0.476317,0.215135
0.573276,-0.642358
-0.59247,-0.983986
-1.58579,-2.21308
-0.933907,-1.34786
0.556417,1.21029
-1.15465,-1.0798
-0.394381,-0.809195
0.816882,0.236596
-0.602042,-0.452606
-0.32676,-0.842043
0.348599,0.169004
-0.321165,-2.99757
1.38452,-0.389998
-0.0862632,0.194539
-0.106062,-0.459626
0.488765,-0.640019
-0.816269,1.55062
0.708894,0.478213
-0.585527,0.862968
-0.3341,0.770378
-2.00416,-0.622159
1.43311,1.48097
0.0774634,-1.13982
0.825711,-1.3742
0.214412,-0.090802
0.405249,-0.728325
0.886962,-0.592457
1.13357,-1.8703
-0.0120105,0.281126
-0.955727,-0.0845524
0.539202,1.28557
-1.00087,2.59884
0.111639,1.77043
-0.0722064,-0.0655076
-1.02344,-0.15358
-1.14921,0.0946834
-0.0742546,0.695565
-0.812511,-0.693197
-0.159452,0.746793
0.0624635,0.670535
0.20977,-0.888241
0.569059,0.29712
0.612973,1.18189
-0.599152,0.0363432
-0.763457,-0.577313
-0.640919,0.0910392
1.22294,0.388311
0.906618,0.183224
0.539652,-0.312842
-0.205173,-0.0721198
-1.83306,-0.929347
-0.614328,-0.531925
-0.0866991,1.00448
-1.26022,0.711258
-0.152374,0.352821
-0.274091,0.457656
0.257969,1.65529
-1.2572,0.27765
-0.506466,0.111218
-0.500936,-0.876099
0.933758,-0.368038
0.0699952,0.578389
-0.400099,-0.480049
-1.06522,-0.488382
-1.08101,-0.784162
0.537744,-1.53282
0.88062,1.93912
-0.372754,0.117734
-9.04198e-5,-0.551737
0.180073,0.0138941
-1.47923,1.81859
0.173262,-0.248363
-0.974348,-0.448539
-0.235792,-1.12706
0.757209,0.723894
-0.012237,-1.88714
-1.06088,-0.913016
-1.16429,0.25785
-1.0857,0.891134
-0.385015,1.14679
0.263232,3.20976
0.954053,-2.62189
0.481492,0.0561466
0.0699126,-0.742501
-0.51084,2.06843
-0.330056,0.292869
1.14996,0.327527
-1.04227,0.411785
0.126826,0.874815
1.04228,2.35174
-0.0555914,0.173972
0.373773,-0.411167
0.155704,0.603524
0.925581,-0.0414868
-0.503874,0.0568473
-0.572824,-0.757942
-0.847274,-1.7103
-0.51336,2.05176
-1.84416,-0.30479
-1.3279,0.41395
-1.04333,-0.169572
-0.775249,-0.13698
-0.353305,0.641847
-0.741532,-0.380423
0.0841638,-0.375575
-0.367092,-0.609931
-1.18892,-0.671039
-0.714876,1.11154
-0.787356,-0.194623
0.295879,-0.661068
-1.92968,-0.692385
0.732,-0.725485
0.305975,0.431273
0.899333,-1.32325
-0.0462473,-0.774466
1.15792,0.740637
2.00076,-0.922948
-0.122944,1.3578
-0.02062,-0.34603
-0.615402,-0.766614
1.64013,-1.25751
-0.0900688,-0.514926
0.821209,-0.362495
0.447922,0.198427
1.58377,0.135657
-0.834313,-1.34342
-0.203874,0.0454135
-2.25747,0.0862363
-1.46367,2.91244
0.691003,-1.90804
-0.357307,0.391421
0.122377,1.39656
0.641156,-1.65498
-0.19548,0.544834
-1.23567,-0.234231
-0.718583,-1.07365
-0.828984,-1.77702
0.985152,1.81161
0.543878,-0.344403
0.718554,0.55011
-0.607275,1.31702
0.889372,2.14748
-0.389794,-0.85028
-1.93946,-0.687234
-0.774979,-0.911681
-0.923442,2.0521
1.2247,-0.646099
-0.22125,-0.0547323
-0.335741,-0.408224
-0.990156,-0.579074
-0.491364,1.8536
0.0464161,-1.06009
-0.353609,0.34014
-2.44659,0.811106
-0.116138,-1.06714
-0.255874,0.823984
0.182113,0.713635
0.327705,-0.156475
-0.674556,1.00478
