1, 0, 0.343454, 0.358612, 0.279064, 0.0656574, 0, 1
2, 0, 0.343779, 0.358715, 0.277988, 0.0656676, 0, 1
3, 0, 0.343543, 0.358741, 0.278915, 0.0660515, 0, 1
