vname,mean
lambda.0.31.4,0.016527201080782313
lambda.0.31.5,0.027746651796516923
lambda.0.32.1,0.0015685550237519118
lambda.0.32.2,0.007898632231170332
lambda.0.32.3,0.009539471354372133
lambda.0.32.4,0.01636389161618941
lambda.0.32.5,0.02678197037867534
lambda.0.33.1,0.0021029373950553903
lambda.0.33.2,0.007227630173643591
lambda.0.33.3,0.010240670326333742
lambda.0.33.4,0.01882737205761233
lambda.0.33.5,0.020781428864968615
lambda.0.34.1,0.003903989250302988
lambda.0.34.2,0.00888229637918871
lambda.0.34.3,0.014183281639534449
lambda.0.34.4,0.0370532915419437
lambda.0.34.5,0.035175626091112445
lambda.0.35.1,6.217639286059578e-4
lambda.0.35.2,0.005489831254277113
lambda.0.35.3,0.0038321956240434
lambda.0.35.4,0.006696724849713707
lambda.0.35.5,0.007471468487802496
lambda.1.1.1,3.7874785697908353e-4
lambda.1.1.2,9.331790210329744e-4
lambda.1.1.3,4.955863781106736e-4
lambda.1.1.4,6.962830209047467e-4
lambda.1.1.5,9.233292333345607e-4
lambda.1.2.1,8.827540554346231e-5
lambda.1.2.2,4.29373566529491e-4
lambda.1.2.3,4.3693983129815955e-4
lambda.1.2.4,6.456007227390331e-4
lambda.1.2.5,7.082547890214706e-4
lambda.1.3.1,3.2430694330814855e-5
lambda.1.3.2,2.0894839650919172e-4
lambda.1.3.3,2.3500295790258781e-4
lambda.1.3.4,2.634933115184271e-4
lambda.1.3.5,2.871964421999562e-4
lambda.1.4.1,4.534909490480542e-6
lambda.1.4.2,2.341133019536318e-5
lambda.1.4.3,4.020363391489975e-5
lambda.1.4.4,7.033996886461311e-5
lambda.1.4.5,4.765277556535426e-5
lambda.1.5.1,1.0354952615666761e-4
lambda.1.5.2,3.7614980714123606e-4
lambda.1.5.3,4.798632128870738e-4
lambda.1.5.4,6.085979139823632e-4
lambda.1.5.5,3.430993221800489e-4
lambda.1.6.1,1.482543471895059e-4
lambda.1.6.2,3.8673569047704905e-4
lambda.1.6.3,4.6579027147426635e-4
lambda.1.6.4,5.806765384900939e-4
lambda.1.6.5,5.397958201244978e-4
lambda.1.7.1,3.8024190677724614e-5
lambda.1.7.2,1.8157406646836049e-4
lambda.1.7.3,1.3112375209430236e-4
lambda.1.7.4,1.8020638147882921e-4
lambda.1.7.5,2.433881557592217e-4
lambda.1.8.1,3.25737859405454e-5
lambda.1.8.2,1.5987732576025666e-4
lambda.1.8.3,1.4964162468795902e-4
lambda.1.8.4,1.8391594433532979e-4
lambda.1.8.5,3.6735533166948326e-4
lambda.1.9.1,3.5333459522466806e-5
lambda.1.9.2,2.0021955138575846e-4
lambda.1.9.3,1.8306169922279518e-4
lambda.1.9.4,1.869084846974203e-4
lambda.1.9.5,2.56043398217132e-4
lambda.1.10.1,1.9013473488360044e-5
lambda.1.10.2,2.9747716643544212e-5
lambda.1.10.3,6.48638573425575e-5
lambda.1.10.4,1.0735914511334815e-4
lambda.1.10.5,7.991329244421773e-5
lambda.1.11.1,1.3666065771399607e-4
lambda.1.11.2,4.945719125396303e-4
lambda.1.11.3,0.001281924586769029
lambda.1.11.4,0.0010455605885707799
lambda.1.11.5,0.0020573789178585647
lambda.1.12.1,2.837097402856211e-5
lambda.1.12.2,8.588444216402202e-5
lambda.1.12.3,9.850114006928976e-5
lambda.1.12.4,1.12813735713471e-4
lambda.1.12.5,8.511234254700845e-5
lambda.1.13.1,3.696888742405536e-5
lambda.1.13.2,1.3852463141463472e-4
lambda.1.13.3,1.3863098333861235e-4
lambda.1.13.4,2.1337186616461734e-4
lambda.1.13.5,1.7949342859906173e-4
lambda.1.14.1,3.890986019882577e-4
lambda.1.14.2,0.0019133116046985892
lambda.1.14.3,0.0014718562621349124
lambda.1.14.4,0.0020695474677615753
lambda.1.14.5,0.001739327530109631
lambda.1.15.1,7.846996385939552e-5
lambda.1.15.2,2.156130790601874e-4
lambda.1.15.3,2.643226027609634e-4
lambda.1.15.4,4.917363714882674e-4
lambda.1.15.5,2.610347582427028e-4
lambda.1.16.1,4.0015500116033414e-5
lambda.1.16.2,1.9221788285970036e-4
lambda.1.16.3,1.5600137051104934e-4
lambda.1.16.4,2.7885757489536116e-4
lambda.1.16.5,2.669340451168789e-4
lambda.1.17.1,8.585115012013793e-6
lambda.1.17.2,7.823266681740165e-5
lambda.1.17.3,1.147079962367336e-4
lambda.1.17.4,2.3394842836606808e-4
lambda.1.17.5,2.753875194510421e-4
lambda.1.18.1,8.014911920065932e-6
lambda.1.18.2,4.924737979818784e-5
lambda.1.18.3,7.031509569278411e-5
lambda.1.18.4,8.343800174140811e-5
lambda.1.18.5,1.2055814235368271e-4
lambda.1.19.1,4.1663937731003664e-5
lambda.1.19.2,3.1492910452944606e-4
lambda.1.19.3,4.920977324363276e-4
