initialized, 1, 1, 0.203305, 0.326545, 0.0172185, 0.012935, 0.06525, 1
initialized, 2, 1, 0.204359, 0.327023, 0.0324624, 0.0103112, 0.0655, 1
initialized, 3, 1, 0.203539, 0.326177, 0.0278191, 0.0135863, 0.0639, 1
