1, 0, 0.283821, 0.439646, 0.22848, 0.027, 0, 1
2, 0, 0.283821, 0.440529, 0.230628, 0.0264472, 0, 1
3, 0, 0.283934, 0.439118, 0.229015, 0.0271083, 0, 1
