-0.729059,-0.145686
0.239325,0.538633
-0.522896,-0.542904
0.244378,-1.64824
-0.260725,-0.0745539
-0.0241134,-0.345199
1.21462,-0.778105
0.256223,0.229374
-1.37225,0.688213
0.928415,-1.41235
0.569862,-0.180738
0.259394,1.14575
-0.4487,-0.417195
1.01215,0.129273
-1.46574,-0.760566
-1.10567,-1.37849
-1.4786,-0.019518
0.505039,0.0350089
-1.55146,0.369273
1.10426,1.51012
1.03402,-1.39141
-0.656836,-0.0494909
-0.503654,0.315667
-0.708005,0.208934
0.361204,-0.535721
0.0332231,0.501482
-0.0762135,0.051794
-1.35203,-0.900722
-0.245364,0.717833
-0.667786,0.868585
0.0810526,-0.433961
-0.0974867,-0.566431
0.508513,0.640012
1.42887,-0.393783
-0.305113,0.566109
0.0427625,0.380589
-1.1712,-1.24033
-0.472402,1.15919
-0.874013,0.100312
0.635698,-0.416352
-0.497904,-1.4392
-0.620747,-0.0827405
-0.425235,0.247568
-1.29348,-0.100859
0.152287,2.1087
-0.389396,0.60402
0.462721,0.502091
-1.50346,0.14435
-0.475898,0.253586
0.0478278,0.342889
0.49706,-0.371731
0.556677,-0.659943
0.401322,2.01611
-0.0628634,-1.98362
0.620375,0.732211
-0.477443,1.7353
0.578161,-0.100827
0.480968,-2.63877
-0.428181,0.689034
-2.00765,0.602033
0.113724,-0.182534
0.719519,-1.6631
-0.998502,0.058534
1.75923,0.880367
-0.94135,0.492769
-1.92421,0.101536
-0.865841,-0.0843746
0.856023,0.307583
0.410612,0.0664701
0.275383,-0.0900398
0.00901354,-1.4136
-0.0546919,0.177352
0.871618,-0.541073
-1.34174,0.923491
0.322443,-3.02092
0.0687568,0.0475795
-1.65427,-0.144074
-0.654611,0.294091
0.0946872,0.483098
-0.764377,0.248621
1.35748,1.67962
0.21508,-0.602837
-0.365502,-0.852005
-0.873002,-0.515087
-0.93105,0.705716
1.03039,-0.410994
0.36213,-1.00422
-1.85612,-0.749783
-0.227223,-0.7355
0.236562,-0.937989
0.356475,0.487765
-0.39281,-0.12401
0.16147,1.39891
-2.23993,1.26396
-0.081196,1.17748
