initialized, 1, 1, 0.197049, 0.323954, 0.128858, 0.0598737, 0, 1
initialized, 2, 1, 0.196917, 0.324635, 0.12795, 0.0600513, 0, 1
initialized, 3, 1, 0.196861, 0.323905, 0.128052, 0.0598587, 0, 1
