initialized, 1, 1, 0.201013, 0.322565, 0.12294, 0.0622088, 0, 1
initialized, 2, 1, 0.201162, 0.322444, 0.124767, 0.0612987, 0, 1
initialized, 3, 1, 0.201102, 0.322554, 0.124572, 0.0613788, 0, 1
