initialized, 1, 1, 0.203327, 0.325163, 0.667739, 0.555485, 0.3067, 1
initialized, 2, 1, 0.203319, 0.325751, 0.672398, 0.56302, 0.31785, 1
initialized, 3, 1, 0.201763, 0.323521, 0.76849, 0.692719, 0.6053, 1
